schule,schuleLabel,koord,adresse,gründung,jedeschuleID,schulnummer,ausbildungsberufe,teil_von,besteht_aus,website
http://www.wikidata.org/entity/Q133868213,Berufskolleg Lise Meitner,Point(7.0099171 52.085816),"Lönsweg 24, 48683 Ahaus",,NW-177453,177453,Friseur [82312310]; Koch [29302]; Erzieher [–]; Fachkraft für Gastronomie [63302]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Sozialassistent [–]; Kinderpfleger [–]; Heilerziehungspfleger [–]; Hotelfachmann [63222]; Fachverkäufer im Lebensmittelhandwerk (Konditorei) [62312332]; Fachkraft Küche [29302060]; Hauswirtschafter [83212]; Fachpraktiker Hauswirtschaft [83212040]; Fachpraktiker Küche [29302050]; Fachkraft für Restaurants und Veranstaltungsgastronomie [63302100]; Fachpraktiker für personenbezogene Serviceleistungen [83212050],,,http://www.bklm-ahaus.de
http://www.wikidata.org/entity/Q133868222,Berufskolleg für Technik Ahaus,Point(7.0099171 52.085816),"Lönsweg 24, 48683 Ahaus",,NW-177441,177441,"Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Beton- und Stahlbetonbauer [32112]; Elektroniker für Betriebstechnik [26252310]; Fachkraft für Metalltechnik [25112]; Feinwerkmechaniker [24512]; Holzmechaniker [22342]; IT-Systemelektroniker [26312]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Konstruktionsmechaniker [24412]; Mediengestalter Digital und Print [61122]; Mechatroniker [26112]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Metallbauer [24412]; Fachinformatiker Digitale Vernetzung [43112]; Fachinformatiker für Systemintegration [43102]; Fachpraktiker Maler und Lackierer [33212430]; Fachpraktiker für Metallbau [24412110]; Land- und Baumaschinenmechatroniker [25222]; Fachpraktiker für Holzverarbeitung [22302390]",,,http://www.bt-ahaus.de
http://www.wikidata.org/entity/Q133869839,Hans-Schwier-Berufskolleg,Point(7.0275068 51.5754359),"Heegestr. 14, 45897 Gelsenkirchen",,NW-187616,187616,Aufbereitungsmechaniker [21212]; Ausbaufacharbeiter [33302320]; Baugeräteführer [52522]; Bauwerksmechaniker für Abbruch und Betontrenntechnik [32172310]; Bodenleger [33102]; Fachkraft für Wasserwirtschaft [31142]; Fassadenmonteur [32152]; Estrichleger [33122]; Fachkraft für Straßen- und Verkehrstechnik [31132]; Umwelttechnologe für Wasserversorgung [34312]; Feuerungs- und Schornsteinbauer [32132]; Hochbaufacharbeiter [32102]; Schädlingsbekämpfer [53342]; Trockenbaumonteur [33302]; Verfahrensmechaniker in der Steine- und Erdenindustrie [21222]; Stuckateur [33222]; Parkettleger [33132]; Rollladen- und Sonnenschutzmechatroniker [33352]; Umwelttechnologe für Kreislauf- und Abfallwirtschaft [34332]; Umwelttechnologe für Abwasserbewirtschaftung [34312]; Umwelttechnologe für Rohrleitungsnetze und Industrieanlagen [34312]; Fachpraktiker für Recycling [34332060]; Steinmetz [21232]; Schornsteinfeger [42212],,,http://www.hsbk-ge.de
http://www.wikidata.org/entity/Q133869849,Berufskolleg Glockenspitz Krefeld,Point(6.6133708 51.3393042),"Glockenspitz 348, 47809 Krefeld",,NW-172194,172194,"Koch [29302]; Bäcker [29222310]; Tischler [22342350]; Fachkraft für Gastronomie [63302]; Chemisch-Technischer Assistent [–]; Gestaltungstechnischer Assistent [–]; Holz- und Bautenschützer [33242]; Fachkraft für Holz- und Bautenschutzarbeiten [33242]; Fachkraft für Lebensmitteltechnik [29202]; Fachmann für Systemgastronomie [63312]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Fahrzeuglackierer [22212]; Maschinen- und Anlagenführer [25122]; Mediengestalter Digital und Print [61122]; Augenoptiker [82524]; Konditor [29222]; Bauzeichner [27212]; Fliesen-, Platten- und Mosaikleger [33112]; Hotelfachmann [63222]; Fachverkäufer im Lebensmittelhandwerk (Konditorei) [62312332]; Fachkraft für Restaurants und Veranstaltungsgastronomie [63302100]",,,https://www.glockenspitz.de/
http://www.wikidata.org/entity/Q133869864,Berufskolleg Viersen,Point(6.3499857 51.2514811),"Heesstr. 95, 41751 Viersen",,NW-173897,173897,Tischler [22342350]; Erzieher [–]; Fachlagerist [51312]; Elektroniker für Automatisierungstechnik [26122]; Fachkraft für Lagerlogistik [51312]; Kaufmann für Spedition und Logistikdienstleistung [51622]; Industriekaufmann [71302]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Werkzeugmechaniker [24522]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421],,,http://www.berufskolleg-viersen.de
http://www.wikidata.org/entity/Q133869880,Rhein-Maas-Berufskolleg,Point(6.4167293 51.3720671),"Kleinbahnstr. 61, 47906 Kempen",,NW-173794,173794,"Landwirt [11102]; Maler und Lackierer [33212]; Maurer [32122]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Erzieher [–]; Sozialassistent [–]; Gartenbaufachwerker [12102630]; Straßenwärter [51212]; Industriekaufmann [71302]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Kaufmann für Büromanagement [71402]; Kinderpfleger [–]; Kaufmann im Einzelhandel [62102010]; Straßenbauer [32222]; Metallbauer [24412]; Gärtner Fachrichtung Garten- und Landschaftsbau [12142613]; Land- und Baumaschinenmechatroniker [25222]",,,http://www.rhein-maas-berufskolleg.de
http://www.wikidata.org/entity/Q133874454,Hans-Böckler-Berufskolleg Oberhausen,Point(6.8563131 51.4708446),"Otto-Dibelius-Str. 9, 46045 Oberhausen",,NW-172728,172728,Rechtsanwalts- und Notarfachangestellter [73112]; Zahnmedizinischer Fachangestellter [81112]; Verkäufer [62102]; Fachkraft für Lagerlogistik [51312]; Industriekaufmann [71302]; Justizfachangestellter [73252]; Kaufmann im Gesundheitswesen [73222]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Steuerfachangestellter [72302]; Drogist [62412]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102],,,http://www.hbbk.de
http://www.wikidata.org/entity/Q133874504,Berufskolleg Wirtschaft und Verwaltung der Stadt Remscheid,Point(7.1965304 51.1768836),"Schmalkalder Str. 5, 42859 Remscheid",,NW-172959,172959,Verkäufer [62102]; Bankkaufmann [72112010]; Fachlagerist [51312]; Fachkraft für Lagerlogistik [51312]; Industriekaufmann [71302]; Steuerfachangestellter [72302]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Fachpraktiker im Verkauf [62102]; Fachpraktiker für Lagerlogistik [51312090],,,https://bwv-rs.de/
http://www.wikidata.org/entity/Q133874535,Berufsbildungszentrum Dormagen,Point(6.8181371 51.0990844),"Willy-Brandt-Platz 5, 41539 Dormagen",,NW-173782,173782,Anlagenmechaniker [34342]; Chemikant [41312]; Fachlagerist [51312]; Fachkraft für Lagerlogistik [51312]; Kaufmann für Spedition und Logistikdienstleistung [51622]; Industriemechaniker [25102]; Chemielaborant [41322010],,,http://www.bbz-dormagen.de
http://www.wikidata.org/entity/Q133875086,Berufskolleg Kaufmännische Schulen des Kreises Düren,Point(6.4970454 50.7976476),"Euskirchener Str. 124-126, 52351 Düren",,NW-176539,176539,Rechtsanwaltsfachangestellter [73112]; Verkäufer [62102]; Bankkaufmann [72112010]; Fachlagerist [51312]; Fachkraft für Lagerlogistik [51312]; Industriekaufmann [71302]; Steuerfachangestellter [72302]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Verwaltungsfachangestellter [73202],,,http://www.bksd.de
http://www.wikidata.org/entity/Q133875159,Berufskolleg des Kreises Heinsberg in Erkelenz,Point(6.3107475 51.0787679),"Westpromenade 2, 41812 Erkelenz",,NW-176590,176590,"Zerspanungsmechaniker [24232]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Verkäufer [62102]; Kfz-Mechatroniker [25212]; Bankkaufmann [72112010]; Erzieher [–]; Fachlagerist [51312]; Fachkraft für Lagerlogistik [51312]; Fachkraft für Metalltechnik [25112]; Sozialassistent [–]; Industriekaufmann [71302]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Kaufmann für Büromanagement [71402]; Kinderpfleger [–]; Kaufmann im Einzelhandel [62102010]",,,http://www.bk-erkelenz.de
http://www.wikidata.org/entity/Q133888492,Heinrich-Kleyer-Schule Frankfurt,Point(8.6821235 50.1360494),"Kühhornshofweg 27, 60320 Frankfurt am Main",,HE-6257,,Fahrradmonteur [25252]; Industriemechaniker [25102]; Karosserie- und Fahrzeugbaumechaniker [25212]; Konstruktionsmechaniker [24412]; Augenoptiker [82524]; Mechatroniker [26112]; Zweiradmechatroniker [25252]; Zerspanungsmechaniker [24232]; Anlagenmechaniker [34342]; Kfz-Mechatroniker [25212]; Eisenbahner im Betriebsdienst [52202],,,https://www.heinrich-kleyer-schule.de/
http://www.wikidata.org/entity/Q133888551,Franz-Böhm-Schule,Point(8.6624825 50.1420058),"Eichendorffstraße 67-69, 60320 Frankfurt am Main",1973-01-01T00:00:00Z,HE-6260,,Verkäufer [62102]; Automobilkaufmann [62272]; Fachangestellter für Arbeitsmarktdienstleistungen [73212]; Sozialversicherungsfachangestellter [73212]; Kaufmann im Einzelhandel [62102010],,,https://www.fbs-ffm.de/
http://www.wikidata.org/entity/Q133888804,Berufliche Schulen am Gradierwerk,Point(8.7486887 50.3595159),"Am Gradierwerk 4-6, 61231 Bad Nauheim",,HE-6274,,Zahnmedizinischer Fachangestellter [81112]; Verkäufer [62102]; Bankkaufmann [72112010]; Erzieher [–]; Sozialassistent [–]; IT-Systemelektroniker [26312]; Kaufmann für IT-System-Management [43232]; Industriekaufmann [71302]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Pharmazeutisch-kaufmännischer Angestellter [62412]; Steuerfachangestellter [72302]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Verwaltungsfachangestellter [73202]; Kaufmann für Digitalisierungsmanagement [43112]; Fachinformatiker für Anwendungsentwicklung [43412]; Fachinformatiker Digitale Vernetzung [43112]; Fachinformatiker für Systemintegration [43102]; Fachinformatiker Daten- und Prozessanalyse [43112],,,https://www.bsg-bn.de/
http://www.wikidata.org/entity/Q133888848,Aliceschule Gießen,Point(8.6601583 50.5934303),"Gleiberger Weg 16, 35398 Gießen",,HE-6294,,Friseur [82312310]; Bäcker [29222310]; Fleischer [29232]; Erzieher [–]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Sozialassistent [–]; Fachverkäufer im Lebensmittelhandwerk (Fleischerei) [62322313],,,https://www.aliceschule-giessen.de
http://www.wikidata.org/entity/Q133888999,Brühlwiesenschule,Point(8.4525733 50.0851435),"Gartenstraße 28, 65719 Hofheim am Taunus",,HE-6302,,"Zerspanungsmechaniker [24232]; Tischler [22342350]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Elektroanlagenmonteur [26252360]; IT-Systemelektroniker [26312]; Industriemechaniker [25102]; Werkzeugmechaniker [24522]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Elektroniker für Gebäudesystemintegration [26212410]; Metallbauer [24412]; Fachinformatiker für Anwendungsentwicklung [43412]; Fachinformatiker für Systemintegration [43102]",,,https://bws-hofheim.de/
http://www.wikidata.org/entity/Q133889029,Werner-Heisenberg-Schule Rüsselsheim am Main,Point(8.4230514 49.9911878),"Königstädter Straße 72, 65428 Rüsselsheim am Main",,HE-6316,,Zerspanungsmechaniker [24232]; Verkäufer [62102]; Fachlagerist [51312]; Fachkraft für Lagerlogistik [51312]; Fachkraft für Schutz und Sicherheit [53112]; Fertigungsmechaniker [25112]; Kaufmann für Spedition und Logistikdienstleistung [51622]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Konstruktionsmechaniker [24412]; Werkfeuerwehrmann [53132]; Werkzeugmechaniker [24522]; Kaufmann im Einzelhandel [62102010]; Stanz- und Umformmechaniker [24212]; Metallbauer [24412],,,https://www.whs-ruesselsheim.de/home/
http://www.wikidata.org/entity/Q133889061,Kinzig-Schule,Point(9.5187842 50.3469555),"In den Sauren Wiesen 17, 36381 Schlüchtern",,HE-6318,,Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Verkäufer [62102]; Fachlagerist [51312]; Fachkraft für Lagerlogistik [51312]; Holzmechaniker [22342]; Industriekaufmann [71302]; Stuckateur [33222]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102],,,https://kinzig-schule.de/
http://www.wikidata.org/entity/Q133889118,Schulze-Delitzsch-Schule,Point(8.2549641 50.0674317),"Welfenstraße 13, 65189 Wiesbaden",,HE-6329,,Rechtsanwalts- und Notarfachangestellter [73112]; Rechtsanwaltsfachangestellter [73112]; Bankkaufmann [72112010]; Kaufmann für IT-System-Management [43232]; Industriekaufmann [71302]; Justizfachangestellter [73252]; Steuerfachangestellter [72302]; Verwaltungsfachangestellter [73202]; Kaufmann für Digitalisierungsmanagement [43112]; Kaufmann für Versicherungen und Finanzanlagen [72132],,,https://sds-wiesbaden.de/
http://www.wikidata.org/entity/Q133889166,Landrat-Gruber-Schule,Point(8.8335221 49.8977588),"Auf der Leer 11, 64807 Dieburg",,HE-6286,,"Friseur [82312310]; Landwirt [11102]; Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Verkäufer [62102]; Kfz-Mechatroniker [25212]; Gärtner [12102659]; Bankkaufmann [72112010]; Feinwerkmechaniker [24512]; Sozialassistent [–]; Industriekaufmann [71302]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Konstruktionsmechaniker [24412]; Werkzeugmechaniker [24522]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Mechatroniker [26112]; Florist [12202]; Zweiradmechatroniker [25252]; Metallbauer [24412]; Land- und Baumaschinenmechatroniker [25222]",,,https://lgs-dieburg.de/
http://www.wikidata.org/entity/Q133875392,Kaufmännische Schulen Tecklenburger Land,Point(7.7198829 52.2756974),"Wilhelmstr. 4-6, 49477 Ibbenbüren",,NW-178159,178159,Verkäufer [62102]; Bankkaufmann [72112010]; Fachlagerist [51312]; Fachinformatiker [43102039]; Fachkraft für Lagerlogistik [51312]; Kaufmann für IT-System-Management [43232]; Industriekaufmann [71302]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Kaufmann für Digitalisierungsmanagement [43112],,,http://www.kstlinfo.de
http://www.wikidata.org/entity/Q133875621,Lippe-Berufskolleg,Point(8.3265465 51.656112),"Otto-Hahn-Str. 25, 59557 Lippstadt",,NW-181663,181663,"Friseur [82312310]; Landwirt [11102]; Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Rechtsanwalts- und Notarfachangestellter [73112]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Kfz-Mechatroniker [25212]; Bankkaufmann [72112010]; Elektroniker für Betriebstechnik [26252310]; Fachinformatiker [43102039]; Fachkraft für Lagerlogistik [51312]; Fachkraft für Metalltechnik [25112]; Feinwerkmechaniker [24512]; Industriekaufmann [71302]; Industriemechaniker [25102]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Konstruktionsmechaniker [24412]; Werkzeugmechaniker [24522]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Metallbauer [24412]; Land- und Baumaschinenmechatroniker [25222]",,,http://www.lippe-berufskolleg.de
http://www.wikidata.org/entity/Q133883887,Berufskolleg Werther Brücke,Point(7.2042967 51.2735028),"Bachstr. 17, 42275 Wuppertal",,NW-190433,190433,"Mechatroniker [26112]; Zerspanungsmechaniker [24232]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Produktionsmechaniker Textil [28102]; Fachkraft für Metalltechnik [25112]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Produktveredler Textil [28142]; Kunststoff- und Kautschuktechnologe [22102]; Werkzeugmechaniker [24522]",,,http://www.bkwb.de
http://www.wikidata.org/entity/Q133876322,Hermann-Emanuel-Berufskolleg,Point(7.331313 52.1492031),"Bahnhofstr. 28, 48565 Steinfurt",1925-01-01T00:00:00Z,NW-178020,178020,Verkäufer [62102]; Fachlagerist [51312]; Fachkraft für Lagerlogistik [51312]; Sozialassistent [–]; Industriekaufmann [71302]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Kaufmann für Büromanagement [71402]; Kinderpfleger [–]; Kaufmann im Einzelhandel [62102010],,,https://hermann-emanuel-berufskolleg.de/
http://www.wikidata.org/entity/Q133876373,Berufskolleg Bottrop,Point(6.9271885 51.5290095),"An der Berufsschule 20, 46236 Bottrop",,NW-176760,176760,"Zerspanungsmechaniker [24232]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Fachlagerist [51312]; Fachinformatiker [43102039]; Fachkraft für Lagerlogistik [51312]; Fachkraft für Metalltechnik [25112]; Maschinen- und Anlagenführer [25122]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Konstruktionsmechaniker [24412]; Kunststoff- und Kautschuktechnologe [22102]; Kosmetiker [82322]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Metallbauer [24412]",,,http://www.berufskolleg-bottrop.de
http://www.wikidata.org/entity/Q133876589,Berufskolleg Lübbecke,Point(8.618744 52.3110825),"Rahdener Str. 1, 32312 Lübbecke",,NW-190755,190755,"Friseur [82312310]; Zimmerer [33322320]; Zerspanungsmechaniker [24232]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Anlagenmechaniker [34342]; Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik [34212]; Verkäufer [62102]; Kfz-Mechatroniker [25212]; Automatenfachmann [25132]; Automobilkaufmann [62272]; Fachlagerist [51312]; Fachkraft für Lagerlogistik [51312]; Fachkraft für Metalltechnik [25112]; Feinwerkmechaniker [24512]; Holzmechaniker [22342]; IT-Systemelektroniker [26312]; Kaufmann für IT-System-Management [43232]; Industriekaufmann [71302]; Industriemechaniker [25102]; Maschinen- und Anlagenführer [25122]; Kaufmann für Groß- und Außenhandelsmanagement [61212]; Werkzeugmechaniker [24522]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010]; Medizinischer Fachangestellter [81102]; Elektroniker der Fachrichtung Energie- und Gebäudetechnik [26212421]; Kaufmann für Digitalisierungsmanagement [43112]; Hauswirtschafter [83212]; Fachinformatiker für Anwendungsentwicklung [43412]; Fachinformatiker Digitale Vernetzung [43112]; Fachinformatiker für Systemintegration [43102]; Fachinformatiker Daten- und Prozessanalyse [43112]",,,http://www.berufskolleg-lk.de
